restaurant_id,order_count,unique_customers,repeat_customers,cancel_rate,menu_item_count,avg_price,avg_rating,score,cluster,tier
REST04645,0.45454545454545453,0.45454545454545453,0.0,0.0,0.6041666666666666,0.22288501481948234,0.53125,0.3103393264985499,2,Growth Potential
REST04646,0.36363636363636365,0.36363636363636365,0.0,0.2222222222222222,0.4166666666666667,0.3756086989861407,0.9666666666666666,0.29938649555536767,2,Growth Potential
REST04647,0.13636363636363635,0.13636363636363635,0.0,0.0,0.24999999999999997,0.3780050517290593,0.6916666666666668,0.1953775253137257,3,Risk Zone
REST04648,0.36363636363636365,0.36363636363636365,0.0,0.0,0.4583333333333333,0.36876554371417536,0.8187500000000001,0.3143568377917694,2,Growth Potential
REST04649,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.20833333333333331,0.4692164238478038,0.8999999999999999,0.23383960907117804,1,Mid Performer
REST04650,0.3181818181818182,0.3181818181818182,0.0,0.125,0.2916666666666667,0.3848883287824687,0.525,0.21977471946942645,1,Mid Performer
REST04651,0.2727272727272727,0.2727272727272727,0.0,0.14285714285714285,0.18749999999999997,0.27724147588041725,0.7875000000000001,0.2247630478199949,1,Mid Performer
REST04652,0.13636363636363635,0.13636363636363635,0.0,0.5,0.020833333333333332,0.23966953721207032,0.825,0.11054408292120955,3,Risk Zone
REST04653,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.2916666666666667,0.594532427827954,0.8499999999999999,0.24093874260351889,1,Mid Performer
REST04654,0.2727272727272727,0.2727272727272727,0.0,0.0,0.24999999999999997,0.4310880605776636,0.8875000000000002,0.27513394848342865,2,Growth Potential
REST04655,0.0,0.0,0.0,0.0,0.08333333333333333,0.45868795071063506,0.875,0.1625177308688651,3,Risk Zone
REST04656,0.36363636363636365,0.36363636363636365,0.0,0.0,0.4375,0.34456983190442547,0.68125,0.2904387188679486,2,Growth Potential
REST04657,0.49999999999999994,0.49999999999999994,0.0,0.25,0.4375,0.3439053420149829,0.95,0.3409452671007491,0,Champion
REST04658,0.45454545454545453,0.45454545454545453,0.0,0.18181818181818182,0.3333333333333333,0.4605244408202265,0.8374999999999999,0.31380273719252644,2,Growth Potential
REST04659,0.3181818181818182,0.3181818181818182,0.0,0.25,0.20833333333333331,0.3817863575897602,0.8416666666666668,0.2400362875764577,1,Mid Performer
REST04660,0.4090909090909091,0.4090909090909091,0.0,0.0,0.6041666666666666,0.4005423697169129,0.7375000000000002,0.33425060333433054,0,Champion
REST04661,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.20833333333333331,0.24851921865154378,0.7083333333333334,0.19405474881136503,3,Risk Zone
REST04662,0.36363636363636365,0.36363636363636365,0.0,0.2222222222222222,0.4166666666666667,0.28940432015416273,0.8187500000000001,0.27288877661376876,2,Growth Potential
REST04663,0.36363636363636365,0.36363636363636365,0.0,0.0,0.4375,0.3370593139969321,0.885,0.32062569297257393,2,Growth Potential
REST04664,0.5454545454545455,0.5454545454545455,0.0,0.15384615384615385,0.5208333333333333,0.40315706138012386,0.68125,0.34226085423450736,0,Champion
REST04665,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.3333333333333333,0.3821161314767453,0.7000000000000001,0.2680452005132312,2,Growth Potential
REST04666,0.2727272727272727,0.2727272727272727,0.0,0.2857142857142857,0.18749999999999997,0.4125659875376322,0.74375,0.20353820197428418,1,Mid Performer
REST04667,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.3541666666666667,0.27603911409834536,0.7562500000000001,0.2732621829776446,2,Growth Potential
REST04668,0.4090909090909091,0.4090909090909091,0.0,0.1,0.3541666666666667,0.35925848133367566,0.8875,0.31468640891516864,2,Growth Potential
REST04669,0.3181818181818182,0.3181818181818182,0.0,0.125,0.4375,0.44386397051803483,0.6699999999999999,0.25905683488953807,1,Mid Performer
REST04670,0.36363636363636365,0.36363636363636365,0.0,0.0,0.4166666666666667,0.4526993462091131,0.7,0.2965743612498496,2,Growth Potential
REST04671,0.0,0.0,0.0,0.0,0.020833333333333332,0.39637331092907657,0.825,0.14565199887978714,3,Risk Zone
REST04672,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.22916666666666666,0.4739200448085136,0.9750000000000001,0.2474081234525469,1,Mid Performer
REST04673,0.2727272727272727,0.2727272727272727,0.0,0.42857142857142855,0.20833333333333331,0.3480424917097885,0.8,0.18940428908765392,3,Risk Zone
REST04674,0.22727272727272724,0.22727272727272724,0.0,0.0,0.2708333333333333,0.2225722887348596,0.64375,0.21431990231553086,1,Mid Performer
REST04675,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.4375,0.2307956693589964,0.6699999999999999,0.26639584407401046,2,Growth Potential
REST04676,0.18181818181818182,0.18181818181818182,0.0,0.4,0.10416666666666667,0.4170505729421924,0.8,0.15490555895013994,3,Risk Zone
REST04678,0.2727272727272727,0.2727272727272727,0.0,0.0,0.375,0.2444053843914554,0.65625,0.2436123146741182,1,Mid Performer
REST04679,0.2727272727272727,0.2727272727272727,0.0,0.2857142857142857,0.2708333333333333,0.40486692471569596,0.9083333333333334,0.23617408216652075,1,Mid Performer
REST04680,0.36363636363636365,0.36363636363636365,0.0,0.0,0.375,0.4343595809519598,0.6449999999999999,0.2832407063203253,2,Growth Potential
REST04681,0.2727272727272727,0.2727272727272727,0.0,0.2857142857142857,0.4166666666666667,0.3591148984973812,0.7375,0.22284481418893834,1,Mid Performer
REST04682,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2708333333333333,0.2245426631059901,0.8083333333333333,0.22319683012499647,1,Mid Performer
REST04684,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.3541666666666667,0.2425556411273698,0.8916666666666666,0.2919005093290958,2,Growth Potential
REST04685,0.22727272727272724,0.22727272727272724,0.0,0.0,0.2916666666666667,0.2428696118929263,0.4,0.18085560180676752,3,Risk Zone
REST04687,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3125,0.4681421970174333,0.6125,0.24198665530541713,1,Mid Performer
REST04688,0.45454545454545453,0.45454545454545453,0.0,0.18181818181818182,0.3125,0.2340912273331933,0.842857142857143,0.30120131461341293,2,Growth Potential
REST04689,0.2727272727272727,0.2727272727272727,0.0,0.2857142857142857,0.14583333333333331,0.30822656304697893,0.8999999999999999,0.21759206408308485,1,Mid Performer
REST04690,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2916666666666667,0.4220831291278677,0.9333333333333333,0.2857253685776055,2,Growth Potential
REST04691,0.2727272727272727,0.2727272727272727,0.0,0.14285714285714285,0.3333333333333333,0.2415771937844661,0.4125,0.18131316704853065,3,Risk Zone
REST04692,0.4090909090909091,0.4090909090909091,0.0,0.0,0.49999999999999994,0.41078204858923195,0.8531249999999999,0.34168967061127975,0,Champion
REST04693,0.18181818181818182,0.18181818181818182,0.0,0.0,0.3125,0.2556500735139676,0.8416666666666666,0.23391886731206202,1,Mid Performer
REST04694,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.22916666666666666,0.38983873602651176,0.875,0.2282040580134468,1,Mid Performer
REST04695,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4791666666666667,0.3956801792340544,0.77,0.2945643119920057,2,Growth Potential
REST04696,0.4090909090909091,0.4090909090909091,0.0,0.0,0.5208333333333333,0.40470058541892195,0.8583333333333334,0.3442501807860976,0,Champion
REST04697,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.14583333333333331,0.20898270671427574,0.7750000000000001,0.19582792321450168,3,Risk Zone
REST04698,0.3181818181818182,0.3181818181818182,0.0,0.125,0.22916666666666666,0.4083759247590376,0.6625,0.2353240992682549,1,Mid Performer
REST04699,0.22727272727272724,0.22727272727272724,0.0,0.0,0.20833333333333331,0.4839574064526806,0.5125,0.20145165820142186,3,Risk Zone
REST04700,0.4090909090909091,0.4090909090909091,0.0,0.3,0.375,0.39305173246074654,0.64375,0.2518969048048555,1,Mid Performer
REST04701,0.13636363636363635,0.13636363636363635,0.0,0.25,0.14583333333333331,0.2146642862143807,0.525,0.11429382037132509,3,Risk Zone
REST04702,0.13636363636363635,0.13636363636363635,0.0,0.0,0.16666666666666666,0.29398430146172216,0.375,0.1353431544670255,3,Risk Zone
REST04703,0.3181818181818182,0.3181818181818182,0.0,0.0,0.3958333333333333,0.449864874326122,0.8900000000000001,0.3069402134132758,2,Growth Potential
REST04704,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3958333333333333,0.30257228873485964,0.9750000000000001,0.29641649322462177,2,Growth Potential
REST04705,0.36363636363636365,0.36363636363636365,0.0,0.2222222222222222,0.375,0.2902781002074605,0.8916666666666666,0.279703298949767,2,Growth Potential
REST04706,0.4090909090909091,0.4090909090909091,0.0,0.1,0.4166666666666667,0.36813127827620584,0.7749999999999999,0.3045050487622951,2,Growth Potential
REST04707,0.045454545454545456,0.045454545454545456,0.0,0.0,0.10416666666666667,0.34599173843030173,1.0,0.19362534449727264,3,Risk Zone
REST04708,0.18181818181818182,0.18181818181818182,0.0,0.0,0.3958333333333333,0.41904221802142405,0.8,0.24417180787076817,1,Mid Performer
REST04709,0.22727272727272724,0.22727272727272724,0.0,0.0,0.2916666666666667,0.4150276552544985,0.75,0.24196350397484612,1,Mid Performer
REST04710,0.0909090909090909,0.0909090909090909,0.0,0.0,0.14583333333333331,0.4820520898970805,0.7,0.17550411964636917,3,Risk Zone
REST04711,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2708333333333333,0.23013972654804413,0.6499999999999999,0.1997266832970992,3,Risk Zone
REST04712,0.2727272727272727,0.2727272727272727,0.0,0.0,0.4166666666666667,0.3324538328949167,0.725,0.26249390376595794,1,Mid Performer
REST04713,0.18181818181818182,0.18181818181818182,0.0,0.0,0.18749999999999997,0.5145361618707556,0.7999999999999998,0.2281131717299014,1,Mid Performer
REST04714,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4375,0.25516157160769637,0.7125,0.2747467149440212,2,Growth Potential
REST04715,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.3541666666666667,0.3639524843053513,0.8312499999999998,0.28890785148799486,2,Growth Potential
REST04716,0.18181818181818182,0.18181818181818182,0.0,0.2,0.10416666666666667,0.15977035636770984,0.5666666666666668,0.1370415481214158,3,Risk Zone
REST04717,0.3181818181818182,0.3181818181818182,0.0,0.125,0.375,0.40025499581762647,0.875,0.2813763861545177,2,Growth Potential
REST04718,0.3181818181818182,0.3181818181818182,0.0,0.125,0.2916666666666667,0.44749329039184116,0.7750000000000001,0.2604049675498951,1,Mid Performer
REST04719,0.2727272727272727,0.2727272727272727,0.0,0.0,0.22916666666666666,0.4340591379028683,0.8666666666666667,0.2700741690163555,2,Growth Potential
REST04720,0.13636363636363635,0.13636363636363635,0.0,0.0,0.18749999999999997,0.4235580760344466,0.6583333333333333,0.18640517652899502,3,Risk Zone
REST04721,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2708333333333333,0.40142827137156056,1.0,0.260791110538275,1,Mid Performer
REST04722,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4791666666666667,0.43378491913463557,0.825,0.3047195489870348,2,Growth Potential
REST04724,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3125,0.3513582580690331,0.7000000000000001,0.24927245835799713,1,Mid Performer
REST04725,0.18181818181818182,0.18181818181818182,0.0,0.0,0.18749999999999997,0.47083665896520344,0.6000000000000001,0.19592819658462385,3,Risk Zone
REST04726,0.13636363636363635,0.13636363636363635,0.0,0.0,0.22916666666666666,0.21471912996802725,0.9000000000000001,0.21637989589234077,1,Mid Performer
REST04727,0.49999999999999994,0.49999999999999994,0.0,0.08333333333333333,0.6041666666666666,0.19485635604098114,0.575,0.3189094844687157,2,Growth Potential
REST04728,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3541666666666667,0.31487782678708953,0.8833333333333333,0.27911510346056656,2,Growth Potential
REST04729,0.18181818181818182,0.18181818181818182,0.0,0.0,0.20833333333333331,0.43561513051116074,0.8999999999999999,0.24125045349525498,1,Mid Performer
REST04730,0.13636363636363635,0.13636363636363635,0.0,0.0,0.2708333333333333,0.42830737840189637,0.8,0.21622597498070087,1,Mid Performer
REST04731,0.3181818181818182,0.3181818181818182,0.0,0.125,0.4583333333333333,0.32106152342858185,0.725,0.2632500458683988,1,Mid Performer
REST04732,0.4090909090909091,0.4090909090909091,0.0,0.0,0.4166666666666667,0.4957768642708781,0.9125000000000001,0.3465123280620288,0,Champion
REST04733,0.36363636363636365,0.36363636363636365,0.0,0.0,0.3125,0.22117027235174683,0.9099999999999999,0.30608124089031463,2,Growth Potential
REST04734,0.22727272727272724,0.22727272727272724,0.0,0.0,0.2708333333333333,0.3913723607485422,0.8875,0.25932240591621497,1,Mid Performer
REST04735,0.45454545454545453,0.45454545454545453,0.0,0.2727272727272727,0.2708333333333333,0.5307568438003221,0.7449999999999999,0.28355299370516757,2,Growth Potential
REST04736,0.13636363636363635,0.13636363636363635,0.0,0.0,0.24999999999999997,0.4631606159016367,0.875,0.22713530352235456,1,Mid Performer
REST04737,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.20833333333333331,0.38468872722180847,0.7,0.2556738303004844,1,Mid Performer
REST04738,0.4090909090909091,0.4090909090909091,0.0,0.1,0.4583333333333333,0.23172576702616973,0.70625,0.29153893986646,2,Growth Potential
REST04739,0.3181818181818182,0.3181818181818182,0.0,0.0,0.2708333333333333,0.4723857532931258,0.6300000000000001,0.25656625736162597,1,Mid Performer
REST04740,0.36363636363636365,0.36363636363636365,0.0,0.3333333333333333,0.2916666666666667,0.37919017946743205,0.9000000000000001,0.2603989029127656,1,Mid Performer
REST04741,0.0909090909090909,0.0909090909090909,0.0,0.3333333333333333,0.14583333333333331,0.26496884408037524,0.825,0.1333999573555339,3,Risk Zone
REST04742,0.3181818181818182,0.3181818181818182,0.0,0.125,0.2916666666666667,0.3145725687880697,0.5166666666666666,0.2150089314697065,1,Mid Performer
REST04743,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2708333333333333,0.4852581990578211,0.6875,0.21810760692258802,1,Mid Performer
REST04744,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.49999999999999994,0.4239288664846321,0.75,0.329150988778777,0,Champion
REST04745,0.3181818181818182,0.3181818181818182,0.0,0.0,0.375,0.4280819671527064,0.8583333333333334,0.2990177347212717,2,Growth Potential
REST04746,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4375,0.23665132738856745,0.6900000000000001,0.27044620273306474,2,Growth Potential
REST04747,0.18181818181818182,0.18181818181818182,0.0,0.2,0.20833333333333331,0.2118042428061331,0.8999999999999999,0.2000599091100036,3,Risk Zone
REST04748,0.18181818181818182,0.18181818181818182,0.0,0.0,0.3125,0.3978961002590492,0.925,0.25353116864931613,1,Mid Performer
REST04749,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.2916666666666667,0.4280650656958156,0.7549999999999999,0.27442598055751805,2,Growth Potential
REST04750,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.2708333333333333,0.3172082695712185,0.8687499999999999,0.22780170135734878,1,Mid Performer
REST04751,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.3333333333333333,0.49118697258361443,0.7916666666666667,0.2311881365079686,1,Mid Performer
REST04752,0.36363636363636365,0.36363636363636365,0.0,0.2222222222222222,0.3958333333333333,0.4214926836098859,0.6499999999999999,0.2520973614532216,1,Mid Performer
REST04753,0.4090909090909091,0.4090909090909091,0.0,0.0,0.4791666666666667,0.44811080772013356,0.675,0.31475402523449153,2,Growth Potential
REST04754,0.45454545454545453,0.45454545454545453,0.0,0.0,0.49999999999999994,0.43701743331232934,0.725,0.33969178075652556,0,Champion
REST04755,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.2916666666666667,0.3551018693551775,0.825,0.22521721467988007,1,Mid Performer
REST04756,0.4090909090909091,0.4090909090909091,0.0,0.1,0.5416666666666666,0.29190153536579355,0.6464285714285715,0.29390784733106023,2,Growth Potential
REST04757,0.0909090909090909,0.0909090909090909,0.0,0.0,0.3125,0.3025782398655744,0.825,0.20194709381146053,3,Risk Zone
REST04758,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2708333333333333,0.30611416169072125,0.675,0.23909358687241486,1,Mid Performer
REST04759,0.4090909090909091,0.4090909090909091,0.0,0.0,0.375,0.49322381778853774,0.8833333333333335,0.3378430090712451,0,Champion
REST04760,0.2727272727272727,0.2727272727272727,0.0,0.14285714285714285,0.2916666666666667,0.35960139093094357,0.7125,0.22804771023918788,1,Mid Performer
REST04761,0.3181818181818182,0.3181818181818182,0.0,0.0,0.375,0.4474159564001371,0.7650000000000001,0.2859844341836433,2,Growth Potential
REST04762,0.3181818181818182,0.3181818181818182,0.0,0.125,0.4791666666666667,0.4514889495670845,0.5625,0.24747975050865723,1,Mid Performer
REST04763,0.4090909090909091,0.4090909090909091,0.0,0.2,0.3333333333333333,0.22435227399088178,0.825,0.28148276521469556,2,Growth Potential
REST04764,0.22727272727272724,0.22727272727272724,0.0,0.0,0.375,0.36024276191423743,0.6,0.2250575926411664,1,Mid Performer
REST04765,0.36363636363636365,0.36363636363636365,0.0,0.0,0.3333333333333333,0.4505841992331484,0.8333333333333333,0.308135270567718,2,Growth Potential
REST04766,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.375,0.4523036218986871,0.74375,0.22622313564038887,1,Mid Performer
REST04767,0.45454545454545453,0.45454545454545453,0.0,0.18181818181818182,0.4166666666666667,0.2378771966673668,0.8458333333333332,0.3122537083182168,2,Growth Potential
REST04768,0.13636363636363635,0.13636363636363635,0.0,0.25,0.18749999999999997,0.4508408597633551,0.5249999999999999,0.13026931571544048,3,Risk Zone
REST04769,0.2727272727272727,0.2727272727272727,0.0,0.14285714285714285,0.22916666666666666,0.3010291955471539,0.925,0.2507441004699984,1,Mid Performer
REST04770,0.49999999999999994,0.49999999999999994,0.0,0.0,0.4583333333333333,0.21720805213860198,0.653125,0.32966248594026343,0,Champion
REST04771,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.375,0.4411928792786419,0.6699999999999999,0.3055141894184775,2,Growth Potential
REST04772,0.36363636363636365,0.36363636363636365,0.0,0.0,0.5208333333333333,0.3844742808825985,0.7791666666666666,0.31545477465019056,2,Growth Potential
REST04773,0.18181818181818182,0.18181818181818182,0.0,0.0,0.2708333333333333,0.3471659615326913,0.8625,0.23745299504633155,1,Mid Performer
REST04774,0.2727272727272727,0.2727272727272727,0.0,0.14285714285714285,0.20833333333333331,0.3515737080954472,0.6833333333333332,0.2149379927640797,1,Mid Performer
REST04775,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2708333333333333,0.42415658975205295,0.77,0.25924570827548143,1,Mid Performer
REST04776,0.22727272727272724,0.22727272727272724,0.0,0.0,0.24999999999999997,0.5638009683378304,0.8500000000000001,0.26023550296234604,1,Mid Performer
REST04777,0.22727272727272724,0.22727272727272724,0.0,0.0,0.2708333333333333,0.21659515307908503,0.7625,0.2318335455327421,1,Mid Performer
REST04778,0.045454545454545456,0.045454545454545456,0.0,0.0,0.08333333333333333,0.41345935727788274,0.875,0.17616539210631837,3,Risk Zone
REST04779,0.4090909090909091,0.4090909090909091,0.0,0.1,0.4791666666666667,0.32369483535205024,0.8166666666666667,0.3147832266160874,2,Growth Potential
REST04780,0.36363636363636365,0.36363636363636365,0.0,0.0,0.3958333333333333,0.4328250367569839,0.675,0.28974731244390983,2,Growth Potential
REST04781,0.3181818181818182,0.3181818181818182,0.0,0.0,0.3541666666666667,0.24649038872941417,0.9375,0.2997298224667737,2,Growth Potential
REST04782,0.22727272727272724,0.22727272727272724,0.0,0.0,0.2708333333333333,0.21725727888298776,0.6166666666666667,0.20999165182293725,1,Mid Performer
REST04783,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.3541666666666667,0.4524290726349117,0.8499999999999999,0.29614418090447286,2,Growth Potential
REST04784,0.13636363636363635,0.13636363636363635,0.0,0.0,0.16666666666666666,0.40046675535018317,0.7875000000000001,0.20254227716144857,3,Risk Zone
REST04786,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.6874999999999999,0.34647524206069735,0.6900000000000001,0.3350283075575803,0,Champion
REST04787,0.36363636363636365,0.36363636363636365,0.0,0.0,0.3958333333333333,0.4563341034796612,0.8199999999999998,0.31267276578004366,2,Growth Potential
REST04788,0.45454545454545453,0.45454545454545453,0.0,0.09090909090909091,0.6041666666666666,0.4523615486942518,0.73125,0.3381767895559247,0,Champion
REST04789,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.2916666666666667,0.3986744148054797,0.7749999999999999,0.2759564480130013,2,Growth Potential
REST04790,0.49999999999999994,0.49999999999999994,0.0,0.08333333333333333,0.4166666666666667,0.2231864054170292,0.8785714285714286,0.3471117012232324,0,Champion
REST04791,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.3958333333333333,0.4203192606595254,0.89375,0.30526785697237024,2,Growth Potential
REST04792,0.18181818181818182,0.18181818181818182,0.0,0.0,0.16666666666666666,0.45514558877297795,0.95,0.2455603097416792,1,Mid Performer
REST04793,0.22727272727272724,0.22727272727272724,0.0,0.16666666666666666,0.24999999999999997,0.3281835856505043,0.65,0.19345463382797976,3,Risk Zone
REST04794,0.5909090909090909,0.5909090909090909,0.0,0.0,0.8124999999999999,0.47121333053280134,0.7650000000000001,0.4263788483448219,0,Champion
REST04796,0.36363636363636365,0.36363636363636365,0.0,0.2222222222222222,0.3333333333333333,0.3858243654529655,0.875,0.27781394554537553,2,Growth Potential
REST04797,0.45454545454545453,0.45454545454545453,0.0,0.0,0.4375,0.4566878616027954,0.79375,0.3447378021710489,0,Champion
REST04798,0.18181818181818182,0.18181818181818182,0.0,0.0,0.14583333333333331,0.3923825526850102,0.79375,0.21690132460394748,1,Mid Performer
REST04799,0.13636363636363635,0.13636363636363635,0.0,0.0,0.22916666666666666,0.4387827020467222,0.9624999999999999,0.23695807449627548,1,Mid Performer
REST04800,0.2727272727272727,0.2727272727272727,0.0,0.0,0.375,0.40298477763406626,0.555,0.23635378433624876,1,Mid Performer
REST04801,0.5454545454545455,0.5454545454545455,0.0,0.07692307692307693,0.5208333333333333,0.43827896531110144,0.72,0.3613679109695178,0,Champion
REST04802,0.22727272727272724,0.22727272727272724,0.0,0.0,0.3541666666666667,0.39714345725687883,0.9125000000000001,0.27169429407496515,2,Growth Potential
REST04803,0.13636363636363635,0.13636363636363635,0.0,0.25,0.20833333333333331,0.2660276361599614,0.7749999999999999,0.1606119878686041,3,Risk Zone
REST04804,0.4090909090909091,0.4090909090909091,0.0,0.1,0.5208333333333333,0.25919247733992534,0.875,0.32447477538214775,2,Growth Potential
REST04805,0.18181818181818182,0.18181818181818182,0.0,0.2,0.18749999999999997,0.35480781348456203,0.8,0.19012675431059173,3,Risk Zone
REST04806,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4375,0.46913749976131836,0.8399999999999999,0.30457051135170227,2,Growth Potential
REST04807,0.3181818181818182,0.3181818181818182,0.0,0.125,0.18749999999999997,0.4752558986207379,0.7333333333333334,0.24512643129467326,1,Mid Performer
REST04808,0.4090909090909091,0.4090909090909091,0.0,0.0,0.4791666666666667,0.3196410651357091,1.0,0.3570805381052703,0,Champion
REST04809,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3541666666666667,0.3705415139987709,0.555,0.23264828782115066,1,Mid Performer
REST04810,0.18181818181818182,0.18181818181818182,0.0,0.2,0.16666666666666666,0.3708682427438992,0.9666666666666666,0.21384644244022527,1,Mid Performer
REST04812,0.3181818181818182,0.3181818181818182,0.0,0.125,0.4375,0.3149287455525641,0.8062499999999999,0.27304757364126453,2,Growth Potential
REST04813,0.49999999999999994,0.49999999999999994,0.0,0.25,0.3541666666666667,0.29610181490038656,0.7749999999999999,0.30397175741168597,2,Growth Potential
REST04814,0.18181818181818182,0.18181818181818182,0.0,0.0,0.18749999999999997,0.4176545543653295,0.9750000000000001,0.24951909135463013,1,Mid Performer
REST04815,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4583333333333333,0.35543379329029035,0.7562500000000001,0.2884061593614842,2,Growth Potential
REST04816,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3958333333333333,0.40731078904991946,0.71875,0.2632159182403747,1,Mid Performer
REST04817,0.36363636363636365,0.36363636363636365,0.0,0.0,0.2916666666666667,0.4525361151952204,0.95,0.321566199699155,2,Growth Potential
REST04818,0.13636363636363635,0.13636363636363635,0.0,0.25,0.12499999999999999,0.3595643172202718,0.7875000000000001,0.15883048858828633,3,Risk Zone
REST04819,0.22727272727272724,0.22727272727272724,0.0,0.0,0.3333333333333333,0.34092854112869686,0.8374999999999999,0.2555502149352227,1,Mid Performer
REST04820,0.36363636363636365,0.36363636363636365,0.0,0.1111111111111111,0.3333333333333333,0.4548047658466874,0.8812500000000001,0.29886713223172834,2,Growth Potential
REST04821,0.36363636363636365,0.36363636363636365,0.0,0.0,0.3333333333333333,0.22541647618929947,0.7750000000000001,0.2881268844155256,2,Growth Potential
REST04822,0.22727272727272724,0.22727272727272724,0.0,0.0,0.16666666666666666,0.3894326588718523,0.825,0.23943375415571377,1,Mid Performer
REST04823,0.36363636363636365,0.36363636363636365,0.0,0.0,0.4583333333333333,0.29399255423747905,0.8208333333333333,0.3109306883179346,2,Growth Potential
REST04824,0.4090909090909091,0.4090909090909091,0.0,0.0,0.3958333333333333,0.4561212630399777,0.8199999999999998,0.32857121466715034,0,Champion
REST04825,0.2727272727272727,0.2727272727272727,0.0,0.0,0.2916666666666667,0.4846358141380196,0.5874999999999999,0.23697800282811307,1,Mid Performer
REST04826,0.22727272727272724,0.22727272727272724,0.0,0.0,0.18749999999999997,0.4680193236714977,0.8999999999999999,0.25669642072902943,1,Mid Performer
REST04827,0.4090909090909091,0.4090909090909091,0.0,0.1,0.4791666666666667,0.337202735186352,0.8875,0.32608362160780247,2,Growth Potential
REST04828,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3958333333333333,0.32777567737870195,0.8500000000000001,0.2789266626568139,2,Growth Potential
REST04829,0.36363636363636365,0.36363636363636365,0.0,0.0,0.4166666666666667,0.4588031726027946,0.7650000000000001,0.3066295525695337,2,Growth Potential
REST04830,0.22727272727272724,0.22727272727272724,0.0,0.0,0.375,0.4893222343824274,0.7625,0.2558865662645759,1,Mid Performer
REST04831,0.6363636363636365,0.6363636363636365,0.0,0.13333333333333333,0.6458333333333333,0.3438624588671848,0.7562500000000001,0.39794122900396534,0,Champion
REST04832,0.2727272727272727,0.2727272727272727,0.0,0.14285714285714285,0.20833333333333331,0.4553563358856365,0.655,0.21587712415358917,1,Mid Performer
REST04833,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4166666666666667,0.45762294836018846,0.7300000000000001,0.28541145044831245,2,Growth Potential
REST04834,0.3181818181818182,0.3181818181818182,0.0,0.0,0.4375,0.4712048016395842,0.9624999999999999,0.32304887644561553,2,Growth Potential
REST04835,0.3181818181818182,0.3181818181818182,0.0,0.125,0.24999999999999997,0.21229110454063196,0.7,0.23322819159066793,1,Mid Performer
REST04836,0.2727272727272727,0.2727272727272727,0.0,0.0,0.3333333333333333,0.4531722203689289,0.5583333333333335,0.23519648980632527,1,Mid Performer
REST04837,0.5909090909090909,0.5909090909090909,0.0,0.0,0.7083333333333333,0.43411288144747506,0.75,0.41185715922388894,0,Champion
REST04838,0.4090909090909091,0.4090909090909091,0.0,0.0,0.49999999999999994,0.4302838339284465,0.5333333333333333,0.2946960098782405,2,Growth Potential
REST04839,0.18181818181818182,0.18181818181818182,0.0,0.0,0.20833333333333331,0.3883548783359747,0.8,0.2238874408864957,1,Mid Performer
